Time,Average Speed,avespeed1_10,avespeed11_20,avespeed1_5,avespeed6_15,avespeed16_20,F(λ_1),F(λ_2),F(λ_3),F(λ_4),F(λ_5),F(λ_6),F(λ_7),F(λ_8),F(λ_9),F(λ_10),F(λ_11),F(λ_12),F(λ_13),F(λ_14),F(λ_15),F(λ_16),F(λ_17),F(λ_18),F(λ_19),F(λ_20)
10.0,73.69,71.86,75.83,78.0,70.0,78.0,205.98156217245858,17.93748706103759,-0.40384948056084724,49.13381129692446,-22.27845713601665,-39.6731125201573,16.96978176363139,59.855744941089775,-11.77816152951238,-89.76537964851744,-59.492767838893336,-9.521265467207709,-10.693202770188627,12.855402269622958,-41.90659767437364,63.24351850168647,-63.62302287388931,-27.759261005084888,-6.4898950098390635,36.672750575983684
11.0,76.85,83.0,71.57,87.5,75.14,74.5,205.91041182794834,-19.80207842233776,-23.684671533923783,-43.5681014733957,-87.10153000272122,-42.99454905939747,-58.084307544182366,20.556418356558925,27.976786222953407,-44.1885107185827,15.374409748854237,61.219446801172765,-34.18573357780362,9.244814893441244,68.04964240984397,-43.500015373752895,8.235915580991023,-4.889911839784503,-77.3088207332429,6.326635424099672
12.0,76.86,78.86,74.86,84.5,78.33,67.33,216.62971303889512,-2.8432933603594535,11.26158600890965,-75.51847260874243,-63.96545098131228,-6.691439250748861,-64.09187150394472,-11.990196591423864,29.094276965776807,-38.62836422745396,-29.35310255456186,-110.35808341738084,5.882577401315132,23.046297415168084,30.149575188701824,45.996215791386376,-9.045786934594805,23.944680103641872,37.65485032743316,-1.7740656058797217
13.0,75.06,77.29,73.33,84.75,72.56,69.67,207.56721220356772,-57.06356964875572,-13.294705398974333,-43.089808163581864,17.792799095857127,27.405003353110153,23.444440451601704,-32.73449675262506,-63.216650912389255,-7.083083629219475,-84.84269052977952,31.00888377392676,26.56436369915734,62.53810521523672,52.473767940290344,4.389726564348406,-73.12080949949137,-30.913458636577694,-52.53509424446392,5.318720733002738
14.0,75.94,78.57,73.89,82.0,74.3,77.0,248.15469568755202,-9.171187997334997,76.31987878299472,11.044101375692966,16.883187577985815,-30.17479287317296,-31.85911116047951,67.85387174777048,-9.72946032328856,-91.18130378664338,-4.540313167307154,-38.1937087007108,-23.06293249645614,0.8006354250271048,38.770616988897004,-11.252532668366577,-47.23872029139524,-28.62026450701436,-32.78177832872485,37.55105199437725
15.0,76.14,80.33,73.0,,75.5,80.0,142.55626379435503,21.244127013719478,16.170370807676175,-16.905624673539815,-22.333547993335056,-49.78781590403267,-51.758501538871194,11.83340203054369,-58.503908819171855,13.7426095788981,-27.99084466649567,-34.37024438040305,-8.189652282772743,81.64302704177814,6.265386294936924,61.139647034209496,0.8188752469699772,27.002228056416232,-13.576087600747261,111.35572398795841
16.0,74.86,76.5,73.62,85.0,72.38,74.75,236.84217438338615,12.272352353051179,-17.409411854755817,-57.15190522675705,-78.5620960374884,-103.33678344847272,-10.436710303713433,-2.7892907451185724,-11.513243085547524,15.15543774306267,-28.3988608155878,-17.75418252165618,4.7985747923986715,-47.10118284702342,43.818531187558605,0.07316947397494289,-33.78091572231625,-17.546579773639447,-64.55213886442833,-28.947722000664445
17.0,77.44,81.75,74.0,84.0,75.8,75.0,180.5048869913891,-1.7965105245196646,-20.979728052424356,-81.58661153898429,-87.95591320364537,-7.449825549478399,38.17142925137809,59.76031786682743,-22.429577573475306,-5.627015880863045,-56.71378898549504,0.32397934467728184,-68.56573295914822,67.73569724955482,-3.6093899450781954,27.10403419510578,7.11787886587717,-25.923856834038943,58.59218942594698,0.18412016912694185
18.0,78.06,84.4,75.18,84.5,79.17,72.67,251.67069869801963,13.543791045365676,-62.45187926804969,-52.5926385284471,-3.8548026336247148,101.13156520518034,-1.4460783788270692,22.86755893181934,-23.755793737866718,-28.61190216741125,-3.6633714687894052,-44.638099588803726,-11.175604160078043,-13.916415288697078,64.0202432476075,40.27465466463359,-63.799182590052524,-35.19093899008244,-19.405982250303644,43.59178677229795
19.0,77.25,84.67,72.8,84.0,77.2,74.0,157.32994183869187,7.549647805154102,-36.21507860852854,23.81953979830571,27.476662881117747,-20.87793957192234,-94.06703790151522,1.1404982420063021,-55.35664499575745,26.848185965829977,-88.50986619877538,-45.01552501926727,-47.15365736819377,48.55403919545698,-41.48598944397703,-14.544936877030999,-44.46209699066455,-24.28014861712925,-47.4541411038365,56.12615374822535
20.0,71.94,77.88,67.2,84.33,67.64,74.5,248.85051557883156,-29.39172144678662,4.306196142617324,-57.242932013357134,-25.40511862240902,-66.5267381446359,-39.31230890013009,38.196478846990644,-61.95638403335023,11.08900595665607,-2.5026744781895136,79.74388129616769,-15.440127853256202,2.9574268432211053,70.26717168028202,10.369596604550308,-12.419489074535432,0.8804824422347401,-34.74947931519851,28.2487653986215
21.0,80.9,85.0,79.14,85.0,81.57,76.5,206.84833486941503,49.7363895162144,17.731674103779348,-97.72335531956566,12.13520738815448,-22.21734088714797,-4.364780199290571,41.93207209373224,36.21029630504839,-7.214018569435954,-35.681537729599384,-104.59911872397934,-58.8464254226563,16.836288045430976,35.76242523357335,46.24268990516227,-66.36513624551787,-8.921419322687314,-4.300893504948014,-14.76726404954826
22.0,77.93,86.6,73.11,86.33,76.5,74.6,232.3767196100174,10.635290407987327,-55.34937522821886,13.752401279483085,-66.29004424563936,-17.200858955424245,-3.3301798440019112,58.06777976932485,-65.33422421783453,-86.1776682434374,-98.27176895125017,51.341036832793506,28.5197097746254,31.155221010245246,8.13033074789412,-4.030273105853851,-2.7126289732206175,-13.503943371413662,-26.829291355747465,-18.406126964056046
23.0,79.0,87.67,74.67,90.0,79.0,76.25,161.29720362723157,11.83193055016839,-37.457717583214645,-39.39286315926812,-41.58722488287586,-1.2188964516939613,-41.73410089146665,62.51478964050612,23.45095413353504,-0.5084622180080238,41.562211475713,16.98349772053166,-98.64529962809537,-12.298704188677176,41.6521969965652,23.03029056343191,-58.826930245924785,15.111468516845395,-84.38083903809155,79.15122552223497
24.0,73.71,79.29,69.8,88.67,68.0,75.0,270.3484002499255,-4.008952893764482,-21.596237003372565,-31.199187880176474,-60.136490636798776,-7.939780166572916,-31.73869097737268,-41.74816774276016,-22.758495993153293,-62.56732181058916,-73.2822348670995,-88.47539974259473,-20.126753925766124,19.252138247315223,-11.924748110731626,14.075918132389804,-3.435590488704536,16.33046761944538,-23.57496147287224,-30.034359725938696
25.0,77.25,87.67,71.0,88.0,76.67,70.67,142.6636389451894,-13.993820020073159,-43.071941852838016,-36.240003749291596,-7.691002937504177,-30.48215047852944,-26.668930906710713,-17.786695356275462,-85.46117178064529,-25.73666255173889,31.39502583639892,49.036717310088775,-31.56542541049755,-13.224558461566058,87.49128901717441,-0.9132337934169321,-95.81162505105182,-80.621497073959,-30.0546466707859,7.126213808316132
26.0,79.61,80.0,79.36,88.0,80.5,72.75,278.3194880072015,30.74269492120795,17.773626020146935,-41.45033353365468,37.49029921436404,-8.576347564171797,-8.09292213939367,36.18415845480972,-1.5981344595851485,-16.168398324055936,-35.56163632013744,-95.73050560307804,-91.56002493007718,56.556713579453536,-11.083562331145995,4.435183295520007,-11.918199623441392,-48.39037729576937,-17.220100947526298,27.797506620547793
27.0,83.25,88.67,80.0,89.0,80.0,84.25,169.43808549530644,43.960157193128396,-43.022796242018885,58.40102123488484,-79.4917085909911,-23.914534515896577,-21.94547043767085,33.12901736739975,-32.14324411778918,-108.63751259879263,-31.725224498717015,58.25668084473595,-15.176794472745417,41.53944264252907,66.19914799988896,31.142639562145366,-68.73047127872557,-23.530809715845233,-1.2332069059293644,23.21314797490661
28.0,82.8,88.0,79.33,87.0,80.9,86.33,253.63761585757157,-13.704383487770329,11.098267419800145,-59.309905694034825,-99.93242039506929,-20.17773814915487,-83.88764168730472,44.00565328381319,7.28007371398721,4.9060643283144545,71.5708401992294,-67.10147501579286,-10.212563741014613,39.80296992698268,-29.462296061648495,-6.7273113139556,-21.32143073430133,-56.683348501365884,-25.472569804402205,16.421747035410636
29.0,79.25,88.0,76.33,88.0,82.75,71.67,147.63206205616507,17.693816034770585,-31.23133372889704,-43.94668646904847,-16.6135893408972,-41.700545732388626,8.202742277098679,-19.310307882172808,-34.58384985181439,21.83605384565455,-117.41087429030159,-33.36497794206406,-14.682269433867216,40.63887040488879,140.79860928965564,4.110687776301596,-23.81296235857336,-0.21800986336671713,-19.412651874489974,8.5027082115395
30.0,76.33,80.29,72.88,88.0,71.88,72.67,247.9972496191987,-24.362331386893956,-40.28228737048257,-96.08395538281711,-20.209466345125357,14.110094953763785,-14.232360382316276,44.746599591236716,-75.14534520778004,-49.72240371991112,2.4873578791966233,7.117458322533027,41.32357344577074,32.82954680975534,-55.32864502305374,32.84136758027448,-35.79175044544307,-42.03400148825938,-43.240755723369574,5.275403184144082
31.0,79.38,88.67,73.8,88.0,78.2,78.0,164.11738674641728,-4.154711503390304,-27.934347098594912,-16.771027662538664,36.817952111652225,-45.868858479604434,-69.70868537259169,17.277732537612902,33.216653208959436,6.935632513000961,-56.82613223676034,-14.5476367932807,-157.9432878689796,23.240843556908295,44.27759272111241,35.67206410405447,-23.57578276631511,-18.696084718882474,-24.86630083370975,-8.251393729672756
32.0,80.94,85.88,77.0,82.5,83.44,75.2,306.82270459845324,-16.669975901842232,-15.785665721288527,-14.955029686913111,-29.275416915131544,-44.793215842935666,13.743305546862413,61.92087026976246,-88.70197401899975,-30.85081301434865,18.978841488480718,-15.797823854189378,42.19675698247379,21.90618488878579,24.417425017481293,26.176143685820715,44.211145591754914,-45.36110141908725,-53.47497788449232,43.91227358278947
33.0,74.38,71.25,77.5,76.0,72.6,78.0,153.58534241536208,3.576388589003031,-14.17838383124769,-4.243139827863384,-74.44509989670561,2.2213347879751275,-38.89773155839628,-18.01608087458407,-26.46016456901118,14.842478699698884,-82.90020505945077,-21.987183900448734,-102.47642754286446,62.141076798940716,-28.30281187855815,56.39927024934809,-89.68239731791986,-12.932117947502704,-0.6523413844600263,-8.082418939880757
34.0,79.33,84.4,76.8,76.5,80.33,79.29,210.82794470039818,34.45216073865937,-13.39235488328546,18.583505315330875,-56.740630270759404,28.88031410266257,-42.00838898616212,12.794822197264114,-44.746188695190604,-135.8630722772884,-49.28755148146065,27.29281257620743,-17.164037109620324,8.749109424827921,58.82655959717117,23.941978931610908,-8.43245427981034,-64.78164150551075,-44.161748068279664,9.788950859148127
35.0,85.43,84.0,86.0,,88.83,65.0,160.71271491855688,31.78188993031077,46.23217715789917,-97.92199088279415,-25.184227842312456,31.55730588745414,-98.57515390226341,47.476067858252776,-44.49004241741943,3.6183967245988233,8.95244794228802,-73.08578829702923,-35.83045661544428,47.60216700103211,38.787449200284755,32.880233089909,0.31378728179756266,-29.419065569835457,-15.010205269146443,77.2053877896721
36.0,87.8,82.5,89.73,88.0,87.43,88.17,259.9507445443506,60.63580462933358,-89.64465323102866,-53.56022842765345,-70.2974425231243,-74.97469982132526,-56.50665945437562,26.223352373901587,37.555571912422515,16.849447706943323,-85.54784928619961,-5.602965918558834,52.24557826050109,19.14745982629961,20.588624233877667,-1.4939968371782015,-55.87885909467899,-22.883859585641602,-17.90025925616093,31.9750827318528
37.0,71.0,74.67,65.5,82.0,62.0,67.0,105.28913443027136,-52.84595399832648,-62.273712886124144,-61.580598522873906,-51.39846858410529,-32.41093211837998,-12.836012337241941,4.314316021667844,-14.969606731330519,-81.6387172579519,14.190491500006626,-52.47861902661427,-63.13390973627671,54.61221342070279,35.037293639565426,16.04975717383959,-5.86762723507224,-5.174512871820276,-14.602271759620823,-57.59603661782732
38.0,75.61,77.43,74.45,81.75,72.11,77.0,279.59699927026475,29.78729790956532,-60.39782549074346,-48.633835501369234,-2.797630334216324,53.23623466228423,23.070929818186727,9.11739142226853,-61.65812392762501,-51.82108451062704,2.1009848192187057,-22.092399984252374,-29.459883145960493,24.007643527149618,34.39974546299382,40.74479906031333,-62.801323877963135,-57.30123527112572,-46.713534116879444,5.177578738861921
39.0,77.62,81.5,76.33,77.0,79.75,75.0,144.85601580684337,12.919441983003704,-43.92616222164976,-13.086685718980025,6.721470372391096,2.0853785357035832,-52.78828684563603,58.89455575643053,-52.77846068974713,-2.149487564117173,-64.39509906137168,-38.306982172458,-49.38265244090802,34.51831657396882,34.86762963341577,-6.649976513553385,19.83425938233757,-14.28893257456052,-151.23609048596654,-21.72450306807241
40.0,76.92,80.2,74.57,77.0,75.29,79.75,191.66357888509873,20.625256408445495,-18.605420848561792,42.152193337631964,13.99435545314586,-78.92109628537095,-91.02079014873577,37.22015595967963,-24.414061122933603,-6.561967270771937,-84.64555712591073,24.10088307161955,-33.54649042908646,34.22370996828774,50.44346747845741,44.83974575297706,-61.308968298066354,-17.552069710540888,12.57648096057947,68.52415408278824
41.0,74.86,74.0,75.5,86.0,71.33,74.67,129.1090092357216,-9.52076021911219,-45.004819321868325,-44.33220933438327,-70.48611889549734,-97.26639380936567,-22.658573174046385,30.536521848848796,-4.092077975892757,-126.66070738650387,7.912986169582613,-17.43395011533528,-28.129096508876252,2.176716749694812,51.53406219611638,9.704030774487059,12.264315026551277,-2.695662211380835,-36.07556741829943,-15.881734570473718
42.0,76.62,77.33,76.0,85.67,70.5,79.0,213.80359587205479,-4.949045810539651,-101.9872651518677,-63.59079394040855,-106.16812292476548,-13.971320518742804,14.584921666341124,-20.231468819525112,-74.11330197922538,47.24895855373417,-8.81795447472692,-40.28960444413943,-10.143083921492753,65.27937719304872,27.184199906628308,7.695755677412571,-41.88483590038848,-14.494984669974649,-29.248754979548618,-23.168191784035535
43.0,72.57,83.0,64.75,85.5,69.67,64.0,122.38002725618885,-52.95577772246486,-19.990595823702076,-64.51908792450538,-66.94099344149146,58.454057498886726,-11.011002728551718,40.77743132432347,-32.30650978143062,5.063895363440205,-60.65771912533445,-21.447758998294525,-24.70010846202387,-14.549707793766492,14.48579248688301,12.377394577345335,-62.68134140837216,-31.14351471036079,-93.63072496172644,69.03865114183152
44.0,71.25,76.67,65.83,86.0,63.0,78.0,221.13255131346722,-33.14938959497074,-0.7921106049716968,-27.5340490998543,37.66332416368235,30.077540420262512,10.288198442476824,84.93400378537737,-36.56263803716427,-78.12626964583214,10.471922474047336,-54.47213320270663,-68.25805217039026,51.39465509570854,70.69100161422287,-3.4094623702550653,-39.712705000125595,-22.00893093180148,-21.677829731127204,24.75268312026688
45.0,76.43,81.25,70.0,82.0,73.25,78.0,147.88173789601834,-40.69172411879289,-27.743675312827058,-19.17985409931295,-33.2223125241355,-61.59278204451862,-92.59301462817166,3.7975440717382387,-89.07333463452082,-57.41610582539989,9.243941187331329,-38.658683616384565,-5.901478652508533,17.677620932485482,0.8000785489536852,31.75482685917533,-44.29460762193875,-87.3878411473592,51.13807229125044,-28.768377184313664
46.0,74.62,78.0,70.67,77.0,74.0,75.0,227.22779298781128,-38.76575590587084,16.446953698179662,-2.717313317747834,-50.872510129559394,-76.53178874040643,8.56360878078964,2.0492366372246167,-14.016876032142253,79.61721219120835,-54.517946309304556,-33.84018241847668,-66.09491835107212,28.299798348088643,92.06323168162972,13.190047002921293,-45.14931801172497,-31.484114201496965,-51.61262506205847,32.15360822719725
47.0,72.12,75.5,68.75,77.0,71.75,71.0,139.94721431894024,-7.124553271900059,-7.794484313439462,0.9435012671163641,-51.8756548459293,-77.83013133257063,65.58817147762981,40.002081038989886,-50.22453249368725,-94.71110407114992,-52.19975610095329,-30.451025279952507,-31.925747446507692,24.629456485968788,14.165853961535511,28.37236932358885,-21.069609278640563,-9.820605837295975,-79.54847585178734,42.674943157821836
48.0,73.46,80.8,68.88,76.5,75.86,67.75,223.7587241841031,13.775090611753548,-15.174895048439431,-22.92619659237814,-90.9772480400732,14.584251181503259,-72.6184047419529,99.39435745487809,-66.62637082055399,-52.024013862030344,31.028744751428672,14.695103301877747,-73.73759618486324,20.73971429209463,36.80659196345053,17.48839247064044,-11.324679674165292,-17.989191997775325,-8.994475036647097,-3.1879435103067024
49.0,75.88,77.0,75.5,76.0,78.8,68.5,148.07179211280075,-2.2825030008561313,-5.152766083984218,-94.59911361087555,-27.636092938470316,-3.0503137403311786,-104.51689898727184,-3.3915951224194867,18.345510586082245,0.2597984772426367,-27.57668007198387,-57.80532740778986,6.453144249944412,22.487479369359512,22.810446631134045,35.048959721584104,-56.47146821532215,-107.74943375545149,-22.46419961393625,38.41107132267224
50.0,71.15,72.25,70.67,76.0,73.86,64.0,186.60490401850916,8.447954163797222,-26.71819328158704,-49.92320502572515,-5.432092256416949,-4.981902473520659,-32.80829816052493,-76.06203007150623,-66.48662945678565,-69.73243562995229,-97.1926398271256,-16.00320498977817,-48.96626864220126,81.37028812905942,17.997826887641605,31.866716929099614,-23.96092686810293,-12.138618745869536,-36.68421326201508,39.203077017221105
51.0,72.71,74.0,71.75,81.0,68.67,70.5,127.97823464058216,-29.292147252645172,-43.070308723469395,-87.4507113823953,-4.740715397305436,-58.55471050146648,-47.295708218844226,64.57174827573552,-82.87745942583464,-57.48620387667062,14.29807101538186,-26.982591529119407,-41.28509081589401,-46.2718358253629,60.953731909435746,45.8228008412496,-24.16615455341758,-15.996505916543226,29.694010632436097,15.564525044007055
52.0,75.81,81.0,72.7,87.0,73.44,75.6,264.085003106796,22.004225722535324,-43.62085756265101,-13.473157915847889,-59.55553288588601,-26.62640278428659,-1.8797834043687587,15.442942912798713,-6.892339370776579,62.09119487806412,-7.965860985146918,-50.35287875173698,-70.132689329311,81.61788385924616,29.377015262699675,9.426391217036986,-86.93533628314532,-44.13574675018928,-34.33106057794884,30.737752306885238
53.0,76.14,83.33,70.75,86.5,72.67,71.0,143.54671571635933,-38.51625303477772,-52.2730890047911,-41.57627236709359,-71.88703953088904,-6.748267053709938,-57.24448882538399,28.232173113906846,-36.70504723021271,-86.1697701709472,-81.44280384531798,-48.890986604144274,7.387251342051737,-24.81558383845286,59.61515337785866,-19.41866403571637,23.303507195996534,7.567354549854372,-93.08815384837882,-15.414171718186356
54.0,74.47,77.57,71.75,87.0,69.14,74.4,234.22555221830373,-15.113575608035813,-61.56332743506711,-17.2673385886155,0.9226045309685169,-21.246153488422276,17.379007709049475,62.39190669455556,-19.72677293600193,-9.993113116562348,43.376125647110094,6.291232315171341,-50.833784418660976,111.01368673389346,35.920318367122235,58.252719209373694,-81.34632793156717,-27.73047021601379,-4.094443868315619,57.57543713797094
55.0,76.38,87.0,70.0,88.0,75.33,69.67,162.50472324066283,-21.879113636761858,-76.5834852202756,-24.91739021515268,-54.58370830942295,-11.665887533590766,-88.88109663675566,32.71809225154402,-31.054615153016698,-46.68737104469555,-87.94984965026256,-61.18446911457223,-55.265327008052,-62.34327997383163,4.508295296199806,-3.2090488947198086,21.434286269584945,-84.69824474702416,-11.152545196230546,-3.4404166870521546
56.0,77.59,85.88,70.22,89.25,76.38,70.2,290.65786671869097,-55.46981139505678,-3.4850327387325635,-4.700428150264532,-36.778539551578405,60.850752481309684,-24.44300291418241,-14.453781371294545,-61.41604703203318,-37.20276645827849,6.104064400666854,-27.65388691128791,-12.159006555715933,60.51237914144092,85.25543802546272,18.93211611299361,-42.67785122061338,-20.336617843480603,-70.5075678558469,53.63996417685274
57.0,74.33,77.0,71.0,89.0,71.33,63.0,176.33686158563546,-38.41824886302564,-7.348705259142868,-49.002725722967426,-35.074810261994394,-66.7826841402804,-70.41908620649019,44.56090855276425,-99.56633681828822,-3.2088377016984193,-57.9539164789917,2.8356961992321708,-29.671132367415645,21.429262869988097,-27.380163758915298,33.92541924448234,-116.69655486820349,6.341651240186501,12.765990594792182,-30.38861337973635
58.0,78.44,86.12,70.75,88.5,79.0,72.0,249.55704487054157,-45.52375412988441,22.2729189925884,-11.364227808774167,-50.04563761926945,-87.34676138612174,23.24212954618052,23.83781553025945,47.08417777597516,-0.24101195588442792,10.755791961167848,-54.90054403536138,-78.50950466474124,38.64741410051393,68.99431361536215,60.249338229178996,-8.839526961252636,-46.99005713123146,-86.65006795186434,-4.176756790298835
59.0,80.29,87.33,75.0,89.0,81.75,73.0,156.34706260635514,6.2138560559048415,-16.16749140638721,-22.402805142402894,-53.89828984672654,-3.1628679296192885,-25.128168877189438,9.70448481922121,-50.590796797335855,-93.62203644652358,-52.01971402606434,-87.68486205699502,18.86160573502776,42.07070556591134,-0.32012815280903695,43.544308653077906,-45.4717490912248,17.116537269207566,-33.67841638454283,126.52301720318158
60.0,80.31,88.8,75.0,87.5,82.5,69.67,262.65284311227,23.25727760975296,3.8312072408951625,-71.8453725231235,-37.68406962164507,-24.263782216726177,-70.0563086815195,92.18579525525143,-118.95418616856196,1.820555307139628,-6.8719137863968776,28.68684386945209,-63.787869546814015,38.6074682832951,37.569035178346766,15.40946310914437,-9.470982326215292,-29.7547935665337,11.936689193419207,11.82388165244706
61.0,71.56,75.8,66.25,85.0,67.83,67.0,160.11274145667372,-66.09005206599674,0.6746226155758137,-71.69698706192736,-43.634423689709664,-42.35466317621511,8.368929528739955,-7.991618928614455,-1.4977221961683718,31.34070945057939,-29.468632766008355,-58.6664917843193,-70.03564600264409,31.003487914606783,16.172220397655913,84.57548768551014,-46.32850355373264,-84.89796382420742,-61.37545797273878,-38.56128407523188
