Time,Average Speed,F(λ_1),F(λ_2),F(λ_3),F(λ_4),F(λ_5),F(λ_6),F(λ_7),F(λ_8),F(λ_9),F(λ_10),F(λ_11),F(λ_12),F(λ_13),F(λ_14),F(λ_15),F(λ_16),F(λ_17),F(λ_18),F(λ_19),F(λ_20),Time,Average Speed
38.0,66.59,227.1522066643988,1.8007802709958103,19.774560636456137,9.119927700684702,8.11001783559817,11.343599889372618,10.27082987408999,16.99943942603427,25.82913842669908,72.71516034006268,65.47108075660955,13.008971712372123,13.865360678634762,9.763009746740897,5.4861143418640825,6.6280541642351345,2.6249696804197953,2.328346345048468,4.211469231210085,67.93768735822863,38.0,66.59
39.0,67.24,268.7675255715908,33.55841011469009,29.74719621300417,14.79014644563145,16.913650562243653,11.826321714392437,37.021370470869,1.8024435182691825,10.098117491960807,35.11376789544698,47.57274134387072,4.805625024925927,17.41553620187188,25.576628007675204,19.00487755002274,24.38513990023096,10.456941595903603,1.1794732055242054,7.516413601155385,23.847707601101007,39.0,67.24
40.0,65.5,264.2857667240074,54.96997961876724,4.626851973054121,17.834919084214583,4.64700848165584,4.44609276532038,21.229195113938463,10.893894097395274,15.138201864417464,0.9331882354118903,5.377863843695353,7.691949386889309,4.365186490375109,9.68155302287609,7.405101072702186,8.399813347279917,34.13924581827794,33.48817108150169,48.59410745826712,26.78597527155346,40.0,65.5
41.0,66.19,252.34461984130078,57.5966992388087,25.575574798299748,4.214854428052266,3.0477114424361247,14.963475332713669,51.65930732154122,26.92550156918968,6.731640141867379,14.430317714184264,22.510590863100887,22.35891274048982,17.51381876222889,3.7391790863656116,40.00906604070179,29.75276620981797,2.3040955074545852,39.425947273834076,22.7991333982087,14.30727388692835,41.0,66.19
42.0,65.19,263.27307668013435,46.73554261509436,19.8753783460159,0.6227331330921935,21.477328461233498,30.16809558957155,0.4603795875912624,11.28968377957871,13.657556240828882,11.864346379936958,7.387824274029372,10.692308997542936,35.24600924095425,13.869330300637525,4.335111654972881,6.764003872652301,44.59253238749053,33.4136126114831,25.300034557344404,0.4031658764388588,42.0,65.19
43.0,64.81,247.76783388532752,35.423253003625334,19.09349064883669,9.700905221220296,38.544778274398894,26.953536640794034,32.235246566476896,17.56497863868462,27.231214455075488,37.79451637778101,24.269961246599543,22.231054820377594,12.24866726853083,22.585350437258903,35.668904984303865,32.916950380670876,0.20425448909299426,5.926776195243955,13.46534964457378,42.2749139921469,43.0,64.81
44.0,65.81,248.4282482912878,32.64664165450388,10.43826944428561,35.9976518945171,5.333390503000356,14.022998423983509,12.16704984281686,8.631108300667977,20.348921512676828,38.005558174489096,47.38922812139671,17.921744399955166,15.51080228629186,22.834556098946166,21.33291845509266,10.286597854007494,40.418544101409964,33.74015817420671,5.857573940704722,42.889213512357614,44.0,65.81
45.0,65.57,249.211522601291,22.35091498831602,36.24050223295039,8.483254325888986,28.486052214018436,8.045021097950253,40.278438206646626,29.2640748238327,37.22718708146832,26.69482292274092,6.694967700092977,11.094434896950869,21.005139015035112,4.1662633234061754,32.50314763131618,62.02631353141484,3.254110850827125,24.791442211171997,1.9973699271138976,13.301337211716326,45.0,65.57
46.0,65.76,234.66330425905448,25.26372067020023,19.896303893084646,38.619488912586604,3.974673715646885,41.296278619106204,7.36809363412539,6.780003974534672,22.81771675725097,11.553007796240014,35.51754079804087,42.068839741301524,35.29664386390306,14.52609880854724,38.88842003263021,8.932087403956107,37.43610720956799,58.42374307113524,25.177680286691896,2.83648719340024,46.0,65.76
47.0,65.4,280.3170352992961,41.513300556122566,22.013372811115616,20.900876043667836,26.40349967084979,5.48847599653673,11.269537961899443,16.708873003966254,11.129899757454764,14.263660090699123,25.84895247955081,1.9621610590698513,2.8593007501944214,20.994834976363343,4.451826266466309,11.09694225400557,28.148838840893337,2.3999003994592822,3.4970500239434603,10.977369061474537,47.0,65.4
48.0,65.0,249.25088411837902,37.31751330588206,16.367572289834385,37.793428099571685,15.26838400059509,45.7086886439491,10.399413104633126,8.964633723298999,2.5746742203304436,0.8346017085117907,15.227031307392812,1.4920700275856156,13.99563216904219,23.854800625130615,1.9323222975404786,49.102840902001425,16.737404975759656,11.457975179077113,63.360746967347566,2.250020468840777,48.0,65.0
49.0,66.14,256.84663879486675,80.9109555256401,17.822800252790916,14.74102417594553,7.554691000387408,6.479400438010087,18.977531959488026,0.6510713077777508,0.6086861017126388,14.88309403029803,0.7587288320723606,8.986244705775846,11.45837933252028,0.3069970838154479,17.089732973445695,0.371551139013393,7.975536848366692,37.99229858722354,36.39399770952157,31.10155666623544,49.0,66.14
50.0,64.82,251.15340430208283,47.173012473801634,39.07144465484535,6.139354531627317,19.524240173026904,20.037589535096892,5.544854780022883,19.439953601973873,10.718618721167985,2.9072970991487974,7.745769346136065,12.069487431818592,7.201422503858261,20.221301433375544,23.23846034762083,14.168121779892754,50.14505995720005,3.4001796723443913,68.4554530890001,3.5036549680220492,50.0,64.82
