Time,Average Speed,Frambda1,Frambda2,Frambda3,Frambda4,Frambda5,Frambda6,Frambda7,Frambda8,Frambda9,Frambda10,Frambda11,Frambda12,Frambda13,Frambda14,Frambda15,Frambda16,Frambda17,Frambda18,Frambda19,Frambda20
40.0,73.44,146.20106075651796,21.91105604995812,64.09783391616827,44.30493028391986,54.40168552550954,39.76638425156486,22.26119221498029,17.49833302314687,15.566041400682337,2.469620778215482,35.8511780508921,46.5050812575132,3.7581375970992212,17.080182558570602,63.605617666345154,84.80593993211917,22.11964300061879,1.4647404115768339,34.647193799213085,18.978267630286766
41.0,66.09,263.6484097609224,49.68435121676018,53.52473503027062,29.564897104737355,9.489792270458338,8.81157617453291,0.39411914322176145,24.215957589568447,1.0505270245906697,31.32249181564641,13.872124493681167,32.40901533384596,3.9086915566971765,29.524643765575963,25.1881458732788,24.33283669056543,6.5633336373113735,6.89162824708834,20.65356936679806,1.0472762081855986
42.0,70.25,187.82033569547977,14.887213484160114,11.323078493846552,41.736223685103724,49.775122464208565,4.285807692514842,13.443205702852271,7.6143032368233925,16.925626679865964,29.78381786295752,8.415092811080179,21.37612206494033,40.569861498808876,3.2179550347528423,24.450987327548027,4.6906334024341,66.27324603240417,77.52353233282503,69.14715170013795,34.25409469122356
43.0,68.05,260.346337731119,80.38027902843339,20.459912412194065,33.395478256761116,21.060066786918327,5.046101352643799,23.99142171548243,25.692825397838043,22.503229498803634,11.650925462148942,2.4613073313265588,27.917046918347786,42.95699139619824,24.32484953033397,14.026028094876652,1.774350700365618,16.565669623289644,5.454200470269001,29.353949128267345,39.61019892542994
44.0,67.9,146.43327382727938,35.41891069266728,32.02556579470891,1.4163812976517498,51.75233949033991,3.9119361014151544,15.544785072326743,31.00444143849616,30.967408465355895,7.167157787970778,35.547574271331854,17.961862727931802,19.605709936366942,9.004991925023516,65.57012281193059,48.105584789390534,11.707521208799262,80.30433888374512,6.979478627687056,59.24014957713105
45.0,66.61,281.2510023089915,70.76590375254591,9.884262147743774,4.030421387456965,13.646629216815858,9.77018678071026,25.300852609324714,4.633035567901057,33.08764002817159,18.225365733612488,25.908267176653823,13.097633818143311,21.307573424998072,1.144266804123868,3.2983046653080184,4.932212031585969,5.317316616996306,22.279134637037057,9.649655153359877,10.47917607664482
46.0,66.2,141.99565184956072,37.816980478475664,0.20557323479238754,25.274581388534326,3.5347236690966017,24.70593247043528,18.92854236916935,41.635650349108715,1.022898415822775,67.69204192951727,28.60913061249593,8.642357316846097,71.00598344633892,49.50334521076492,43.43917844380908,19.73566683025566,11.105972413574678,35.26848598365804,64.3329262504599,9.813986317907961
47.0,61.94,227.08023699888193,26.95273824084974,17.30220283420543,0.3510438068604014,19.797105293163902,16.223441372565137,19.696631860666777,15.497535663585644,33.681173135050734,35.069819172961004,20.722135475093843,38.000444481265006,0.3790975089301529,45.252555068677836,50.82705451153939,43.04797182644887,0.09000188142402976,33.76847093651127,7.513151734915111,4.170822742643774
48.0,63.9,146.59665394328866,5.033235398740878,39.36715368515228,28.990177146222543,26.21958139922159,17.624403161585583,53.90431135995004,19.417650155150437,16.556506383224125,25.308824990109116,25.122833855525965,41.63859124828791,34.93192677295191,12.600431745105528,45.900962733647184,52.26178949246572,30.780407921518297,29.972130394902408,34.484213012749294,41.06541636283052
49.0,67.25,286.1446584175591,74.83792929434453,3.2127787121219367,0.6664318534779117,0.20554159976603792,16.862466301098962,4.608619957719897,8.234823325389009,5.265462026273806,9.097601091129935,6.663616671399595,18.530726480280943,1.5823273548159147,9.831274433568204,0.293176081417192,10.615369605729885,6.2784998314410725,17.918561922102985,7.27961105288996,14.057598047074034
50.0,62.9,144.302496604583,2.9225554921512558,20.00935486184194,1.971109132233778,39.283256151415685,16.85173827751226,31.981539287394398,26.505430394267705,32.22282264889192,23.450794289217175,14.3809818967338,85.21226388285571,36.47821307524812,9.75527257251088,27.23399794724414,49.69182301946182,34.9660928561577,26.449357342217517,16.087910364400763,25.465146459632408
51.0,64.05,228.04960949389644,7.349533725176617,52.29107237474251,7.383179193167484,3.761615036487317,6.069971535629854,9.9025052870058,2.924547193272547,4.376298040270624,13.118574229431099,48.21415160909511,53.26222371069227,71.31614220545774,26.44565378174069,24.602881243915427,21.058213987292216,9.499392752763004,12.032026091127952,45.31027735265015,10.724895884728994
52.0,72.45,182.84433989483654,82.66134286695514,22.312112235189836,16.45111350501992,19.183883694190165,33.57447537438227,27.92390891656744,63.23666081177817,2.8256146839181455,49.99531927806257,7.524611297934559,75.13933337091763,32.030364500602275,10.718252553453402,35.76209469873969,30.843680557016278,30.022576005611498,7.201518303141997,17.029983042550818,16.28851710480989
53.0,65.76,251.31562572321457,11.636333739583517,2.237705159573469,7.5747753191355685,1.960437678641119,24.29219649059099,1.0120450820234428,9.99020285484148,16.560448436012962,29.87431642704038,0.5829484988782525,44.08787342691507,69.21257755561604,30.29020001421386,13.101719975979332,18.168019234639406,30.040124201102813,50.294894881866426,47.63452624131965,20.819188175033734
54.0,69.64,170.35690712566603,32.88662835164318,4.349112110827891,38.192181125328794,3.6148272915107036,4.428149319180809,18.78727681462768,17.8496247147438,93.15989242628748,41.33301561724339,42.25351460223599,30.610128837265673,60.17868003613118,37.059987252755185,9.438386383474366,46.47821122432086,48.75338939860489,10.511952076947882,0.07728248147261496,14.354208093684464
55.0,66.29,263.6801985883435,17.828468442070047,15.710086539921688,0.8566887324456172,3.3451216327158466,2.4596120348765833,7.481163029391883,6.588509343269861,20.501202523449383,51.60162756715721,37.30163395040436,30.198130445860947,4.858586180603277,2.4212963938864913,18.95865485504575,9.230176530902302,1.8746563481853808,26.088082740965568,30.76566956887804,29.217318572629797
56.0,64.11,132.37287844331362,7.421300358264974,26.171446912849966,12.539902708431203,47.420756841028705,12.37353887998771,38.404861247937035,59.6203767552229,11.035254225765886,11.764310708977696,26.652765250932397,89.3930437712899,6.622821286230611,25.859477879454474,22.777897712105364,24.656294986849883,3.7111348667893136,37.36878183102092,15.221735543283877,14.453191233845414
57.0,66.09,248.02030706207339,4.984430105354797,21.717755000787406,6.619089576076309,11.689302464699765,6.981482936624273,24.30785835121285,46.367974587232695,72.11284972305779,52.276983026115715,14.21827298381737,16.985719487680527,7.150211847668302,4.4662434331152685,14.553382108652821,14.309868074187829,27.33404187384682,26.36440970089008,18.554135538360953,22.167849782605977
58.0,63.1,141.73758399903346,8.263665536746263,26.111287432179566,3.0638137816925877,3.6441930040368398,51.20409456989529,27.86922529559244,19.310454933765058,37.34141705367035,59.84526199599715,53.55025978211738,6.187306070267912,40.20501296414816,65.19955050816843,30.25263742030787,5.490096634690827,14.501777117243133,24.44337289514853,35.667992112331376,17.853087708930197
59.0,65.47,212.20955383026958,3.6593570979540875,38.24755804363812,2.3678355303034415,15.782129263071258,7.800935100114007,87.10352922954398,40.11656691718387,40.52344770448325,20.005234342464792,27.72792885391745,31.557745500327144,20.88876942639554,9.426375303593915,33.84665423575902,1.8895720812182564,26.938695143578688,19.11990241563788,0.1063908332953929,22.25332618544445
60.0,68.64,211.86764821891495,76.14854427317326,49.21674879666533,17.791534777626943,22.610989940055823,12.113289795431875,62.94595226930535,14.587469534397657,36.60524106686242,50.86577405809905,2.6704739043401773,26.06740354341307,21.09589048443999,41.30934182739237,27.016790957822295,38.53345525422338,1.1119966519790374,26.99107889447797,31.774302084099382,11.366208879584704
61.0,67.28,236.98645308829015,8.173826224994784,36.54443014342523,26.004620325836484,0.719414193714389,17.044853706867283,17.725084638681878,49.2384793619103,5.735986172359871,40.179062505319905,73.84681800546193,30.70278935538183,18.741476745922036,12.206120946837615,41.78333976851644,2.957180022994809,10.751971627980815,20.91093193321971,20.119147652770895,26.8416408628557
62.0,62.12,111.13026428585808,15.600471119694406,7.147097154077954,53.02774456955459,5.705652565201698,11.872141321829076,3.3783622409226606,14.289049477713043,26.190497415458694,41.06895024313533,29.26734934697042,10.636375519577616,5.02716969093704,69.1089458665054,47.83057321000603,11.574944357346084,63.3020248339634,39.054712543223516,23.082745719567356,14.316824592480781
63.0,65.87,254.4324188890116,6.9816770325212225,35.328695270685614,10.659693348158429,32.02604274273532,17.8878735583621,20.92283017491245,25.063441951272424,51.78088361494715,55.563551787383744,53.95415782481945,13.140625638062618,23.662636265879357,37.88552313966953,12.953450692739484,0.8485866466707392,25.33905734640306,3.716994737688303,2.1222984791764645,20.43628240457869
64.0,66.0,133.45078478404199,24.98811235483351,10.721720269183727,7.006818634509896,58.89166048403635,23.271762582705566,15.968802636554418,6.965524585232983,3.671414671025044,66.56884886241072,4.805128984091306,60.9078094983385,38.741237325261324,29.602213004252448,2.5115646026215668,32.923317078260446,74.04516460556485,9.46664047163032,28.02242039563002,6.354468219750916
65.0,65.57,263.0273568720506,40.52653153331661,40.079024393543065,42.51065648057275,8.690562822779796,17.59855303842678,13.1330426670506,4.491722550863215,9.910080822657129,5.03609255515749,44.28294663433989,18.83983391700721,13.249655968744909,40.15887816387669,0.21416004215821083,37.47253321481792,35.43213081925893,0.34361080162291024,8.309900237368904,4.713152597338355
66.0,70.67,188.765831426613,31.80973254437486,49.509943443209764,21.727247884111044,52.02003063922158,39.29978451519149,13.361974864862393,17.352378193377568,15.32974250928754,37.43089818965424,10.886234662666848,8.203944600446487,2.89491792777467,21.976631747195885,1.6015248238790196,12.09983920452795,26.19095600297816,19.547120881662735,91.78331933212641,80.0227735719673
67.0,70.3,281.9066413621753,85.63086588837805,3.2592783123340148,5.845977612028793,1.9125835478391515,28.229609926730145,1.3602903820086851,20.840906272816966,37.64939530853384,13.60326722108444,10.781347813893275,0.6747379317653976,16.286366167812318,16.216192479368967,29.875373592065486,3.4718078003319253,23.058712104421105,37.50316057724492,3.2112292217243663,7.477670125222558
68.0,70.82,178.7148566851671,20.350434920055047,49.39219787399946,12.173152653864312,6.401486410032483,4.363874494605074,22.084522141763536,42.8616477272997,50.02778453702689,14.929981849959308,7.3990778677344125,22.30925414955263,46.45462520804192,19.775085268076296,83.27396069651661,38.449614135392935,48.875321546798396,18.402720282153975,25.06587868207085,44.73606810475958
69.0,67.32,272.8644006328333,45.827014307906175,5.399722447442745,1.206025049012979,42.45935217341383,12.959229268621058,14.720168664273768,36.55703806286849,19.727119230663412,30.842187272117165,11.414323414255056,20.38048357973272,24.008381624688816,15.757966689376515,23.052293757346362,52.10686994928186,1.0584706526941012,0.7972036636133506,0.07003073553041972,32.57901222550476
70.0,69.09,170.72746485367782,9.648337984018104,23.825614107853262,2.9775936063410366,4.359358855933161,36.26921581421154,16.636644917675284,19.499471722932235,36.59613887516804,22.804263412554285,6.45539065139474,11.578027203710965,27.018659494579346,23.580018780552486,31.69724714634851,64.19674733587863,7.648493924278133,32.94095375559844,59.60300787196186,94.47712350069149
71.0,71.85,272.5169003476965,42.56360264886923,5.079844317718582,16.06764072295171,15.847192069084443,2.468649296139686,64.11442596581797,6.046854500594941,21.216884450950143,47.16881486493735,43.4019317179307,18.953775503768796,0.39320581601561244,50.153182724417114,3.706273334454229,15.803882138165152,10.627177401581505,11.54495647432599,4.607521911956047,49.4770534977491
72.0,71.83,194.32945264669476,6.738774540542815,9.616973822438613,9.995143831255438,20.171561942512085,28.762445675830566,3.0856749449374554,5.683306528992972,32.218205489255496,54.07117656384493,18.836997411238073,65.53116680486303,15.9193180131873,33.32320744645537,65.37893266403164,4.745024072840234,73.63357382738445,12.81210377218226,64.85049262853346,2.9967305986459305
73.0,72.29,280.7404612817189,21.112230014148558,41.19669177104092,23.5673288721949,10.111312278134054,15.639116330416032,32.33271382081075,56.4671155445929,40.610279721480545,30.02696682069761,3.8281150484350945,15.965639819759534,26.546800284602107,4.289138291132639,7.184170806618779,23.945387056808457,7.396052918374549,5.32372719987424,38.53034089212802,23.464801830645847
74.0,71.4,158.29290033891778,13.588361552655606,5.800196700575189,8.877491303609425,24.357705021633823,16.29103199795371,4.957910497061253,39.307821108501614,51.247199528016026,66.60578610574443,50.144807362500316,21.074811195560407,18.499397426964368,26.929526554710648,18.649496479303853,94.51825246583897,3.8426110298990395,4.141136318465197,4.501388852823659,61.020629177799464
75.0,70.1,267.53694851528485,10.391271131023295,16.328741637369724,6.285028593028482,51.36815542953473,63.63419317187472,9.484661186435597,21.40237537245185,24.117905223632654,48.758828633819235,9.065973496486261,35.15272950514255,21.92098028551416,4.909405825704198,49.0702866174132,1.0826814053293994,25.632549398107958,5.1438029719959015,17.871540609608942,15.108830287029683
76.0,67.73,167.2862288456202,43.9519327304899,1.6663319753645371,3.2648616603608094,22.85281720627136,30.450363178365002,29.51639363233993,52.52796059343536,4.7232743915871005,9.931422083319587,27.396798939707196,33.78910408898987,67.550965141889,40.320539908156974,33.135528692100756,49.62056287918576,20.45776317351271,20.50717572453232,55.83961039035051,26.340650541134668
77.0,71.39,271.5205143780379,7.667719603233355,22.832903491010377,6.3794846145519255,6.677359408400166,11.334466455629812,5.226184189128201,0.29695087898554995,70.89781091278238,59.35218468905309,4.277617946549446,7.372262200526179,37.595279587993026,29.840249192584867,17.043381918576127,6.2102235488569235,17.23135438150628,58.57812843683645,9.938287797406117,17.13223235889107
78.0,71.73,181.00901402387387,13.27701007904384,32.125893586158035,9.077960513515958,9.920455946978487,33.21817547255268,22.839210867730806,50.65153309119924,0.08095072489486199,70.1123221035133,32.221082386470535,15.13309658063671,70.49876418732785,57.932943076762115,31.91980682815457,30.790850224970924,29.16228008187788,13.64393743447028,41.80341734239887,15.829685637068689
79.0,71.05,267.3353655770656,10.428660326964328,16.70806840302339,2.669748208827066,20.125991725708737,0.7831076730016004,3.7899293938281975,34.49475628364508,37.972063424938064,13.671584020506945,42.616459525418506,27.79300339794696,22.755592733739803,39.51648307164383,24.839837708692304,32.67010887234186,6.5893184597935,51.64025098213649,54.707675651698935,18.12861832855058
80.0,74.3,166.69300875239912,26.13453778342153,21.213567402636986,11.324726355206028,44.342574221726366,8.647375596914943,44.982878198392065,4.479314081868951,24.045474730802432,67.14461913766783,12.739591457132098,19.59817583915166,1.944523391891284,35.71403317014628,24.426205105134116,81.04012827289613,27.768194013446397,75.19586714783838,16.03829355490806,46.663623747223696
81.0,76.0,311.9927106476472,27.662808958091595,25.852709059322706,14.854443235214426,48.940772770381415,8.070068538201808,56.09109596441256,9.66939498434127,3.723973407376093,19.969588530938,23.77396411529383,3.053063530801971,4.866261691178575,35.36044156325401,17.56375231011765,39.59121441957133,17.485206183458576,19.432432174480873,10.455045200562516,35.40397069746755
82.0,76.75,135.4185212646007,22.22795249907757,9.10377629165569,55.04750628888351,40.217017075160584,20.74439632945868,21.905597492849335,14.956221531992881,17.970341807126317,1.8095321073650146,17.401004097546288,56.9987599786743,1.3057066445292165,68.01484091317492,21.233092169278194,21.744889836708158,30.25649402714576,101.9919399584672,37.76174068822402,31.72260955510731
83.0,74.0,297.1200494631503,9.684567586470223,20.819971102564057,43.06592174681662,23.05651333561202,4.6847090062767816,2.1709225903887166,15.098759053338645,16.7466124972447,24.173541009867463,15.89165450076396,37.00172004365732,0.8528701041979883,40.9684153700375,63.380675620424,17.19534284394267,3.609655888613185,22.338349990770347,5.960582199774237,0.7323840714765701
84.0,74.4,166.1832870461314,6.67674192615649,4.696268090181443,34.83239831838811,19.444853733482617,28.150375489004347,6.966892048485244,22.036262036377224,0.7401947473592401,16.410992134668426,37.70029565702406,65.4873475299377,50.70453738747314,103.59660817467692,20.181105461404357,51.421060889354266,19.548015713675753,5.712298828831573,38.06846493465871,36.33398167539343
85.0,75.55,301.31672698555997,15.233528260727486,5.6952061210271445,1.4640792184100473,4.325429288168969,40.563426036288945,26.508217436186314,5.062990825559563,36.39974408012462,13.27905574804423,11.987485199428914,5.920326501729402,5.538735028453617,36.5083962128558,49.64606282634185,17.9604772425333,12.000274145978752,5.143538618765566,41.350246018873534,42.7432961654405
86.0,77.0,184.1687853646563,3.8605983258103613,13.050937399397078,14.441118332601597,4.938136727206537,27.26146114553491,54.527198669178,42.77613577362964,38.13804610784658,24.94432162803072,41.725686236124766,49.179400771963515,35.54465985360452,6.1694858671847115,75.19834217757284,36.868987146931346,50.435885022126726,78.54103058453418,45.58393883958376,23.025071774009575
87.0,74.11,252.9417959662922,20.474945540200448,24.35268740127632,5.297858372756098,16.704650574935282,41.36844499256272,67.80676846972088,22.597212986773883,0.3228412077289402,40.9830677455811,13.14359772290205,78.14159675766597,26.06075169955652,21.35774170327892,12.46001239431877,26.65764832173368,14.18629551978192,38.0093883769739,27.047499189598057,16.64359007961371
88.0,74.78,148.95404956296434,12.36039456401355,30.107309513703772,42.34180495949392,11.552120533103807,19.527062658646997,11.686492125854667,3.5711724143785375,21.921250317281938,22.817255702697324,10.574151012645132,45.13629160334185,79.90228020753936,48.09869475917035,47.87505224850479,66.68869724495183,56.323062019945645,15.68772919939129,24.447479114337668,51.55530183990666
89.0,76.1,268.2808613081993,12.552472772392619,3.7521489918865747,64.26620179033326,35.650583664268325,4.415933999318256,5.919900521037354,3.8305940024115976,68.43518985018204,24.812505776594904,28.87398851722954,58.91024130898507,18.799009391843633,46.20479817596963,14.041846480198316,7.748324358905814,3.3353921758843175,28.395144473740302,4.583451266563273,37.9649272712474
90.0,76.89,158.7556878384285,8.19347449234904,1.2545418769473784,10.39834834589476,41.22803946839753,51.752436268850545,17.975959354888154,40.63631299952536,61.54321458559769,6.86848235374141,94.59216029611727,26.453336276729473,44.16657402278548,3.3911462686619824,24.576589707961155,49.94633834216499,30.30706954271061,45.1526515140612,2.7773751321076787,15.141438435457037
91.0,75.67,267.2335851000136,39.601615793512735,18.854070282499467,39.06995827536855,65.8092617412361,11.152805963090763,50.37469389258556,6.110389954433991,5.398056782111794,19.589940388116624,70.5711851958709,26.25522870514533,21.137556536617513,15.45346218382441,54.714582347562654,16.00556967891457,0.3007000486037441,9.610080674292856,17.183214989620414,1.443688715963118
92.0,76.09,187.65333892157338,34.04375699260874,14.893873210556748,10.690432195226412,14.335609856224782,35.938943011124195,49.84271946439263,5.208774664008951,10.900841990443352,65.85388046321103,50.01059875007917,69.11422050389015,7.8835700785015685,3.93618526675143,44.34885176709551,66.31891766414557,13.733701149931955,67.2497602593295,22.72919527517202,7.332572099311758
93.0,76.9,266.12225128985193,55.23473009177541,54.077366825325356,8.50418652030563,1.2793268678836718,21.32493764058968,29.74773940966469,33.26049965005288,69.96514658076201,36.796233166964726,38.34740925147612,12.086589747136614,17.57960189839242,32.64834553118615,5.980301150730661,18.392629388011457,15.519317255926511,19.357060391108767,5.359099105538501,18.35325870964495
94.0,74.33,143.601561986656,33.66694221233534,1.7095993142503012,2.33136912214545,40.157824190104634,7.492916782084546,18.182872984972906,11.110611145781906,10.026817000668528,92.13107172084364,35.06111873588472,10.659042351661498,21.774438486373434,26.882890188511254,60.90650621763219,46.81268661598315,13.105133118475985,39.38866762841408,83.90833486752926,23.31690646784386
95.0,75.76,288.1104168822353,49.74257557723363,11.625926818977241,32.91691605743767,33.74940928376704,20.683764479879102,41.10297230577417,34.7416059596801,37.55662075012428,9.671743030087672,25.56527619886089,62.66869108965322,12.81408833383238,7.2983241699313375,43.34080003871789,10.2603707297317,3.089931650341942,8.092721941099363,21.260102432785366,18.918646007214527
96.0,77.09,190.1097176814099,28.013624511443957,18.218637542489155,0.6314973629046783,44.25942831331322,37.56865925304475,12.217639853382114,32.66876111811962,59.53513138771161,27.24710529727383,35.12048383800805,3.1808574762641033,7.909074325986264,11.033079105041237,37.610308189214486,88.59091634802374,46.91331034615255,41.38907738288781,56.60725298226295,44.66014240747354
97.0,77.89,281.097512272408,20.81807913438782,6.447280129576281,63.51784521252911,31.155053413943385,25.224732915646396,34.980140809294895,18.254359732180156,43.82909665720251,40.74115773661505,4.16165862279143,17.538212416893725,61.01429330378038,37.78895606628114,5.907654581972862,43.66757991412638,9.216309859349016,0.6023743758844233,11.618077087372146,6.589818001276537
98.0,76.11,152.04300993311062,25.91546293849005,17.919426991417577,26.420865872430614,35.18751367014026,5.463871352555735,3.4622152515373728,37.52289492461631,42.538414539641536,38.61200622365171,39.06866691041377,32.88184044148771,46.63375964969818,27.026412836405402,45.42438852031913,68.61764914278348,6.144600142064178,80.15661324103544,4.738464511355836,53.97231908265432
99.0,75.33,254.8212587071217,4.1592551597106,4.84312433847677,7.188827135230497,3.2475276380696307,9.154474539401686,12.08797192594398,43.898399451149864,66.66654627641054,19.477592259153607,18.486052741389464,15.83321308277689,19.248914613345477,14.474575813746954,31.604594166567082,107.19221173539684,0.6356552026083193,18.58431797937991,15.11843491812861,7.969929062397352
100.0,75.5,197.30114778658097,21.977271382015335,19.334916417333257,0.5799188529782882,44.37212616345536,14.138360804080634,84.78639928320499,63.234388520286984,21.954382371675813,88.69018108530639,41.42440357555347,32.68950524829346,8.351768356946042,6.70934006611458,36.31921044963856,46.12338918411982,29.880872123269942,7.88065889918702,5.578466404253142,12.455643941750107
101.0,75.45,255.67172732986432,7.890889292459715,4.7273678618548125,4.285815223130296,1.3819517993386548,10.867819291978968,15.194190692070336,34.0780788883053,48.3697482968127,58.37146945960954,40.502855311969036,60.388997588143226,7.720962798450566,14.324071041226897,64.70890711897651,9.163263126091454,55.22685836282923,7.275166416965206,28.954636334875627,13.867543830292028
102.0,74.44,143.89817203326612,1.4833955840391368,30.910573412348853,22.246697970973955,17.151185529695155,27.376540225215578,24.373288898921388,25.682046996939924,35.89065561653728,31.605188897566087,53.00417095001503,66.97546920346869,82.99053491063292,26.399143121805572,7.429720939686058,1.9127912526240891,84.40747848004034,33.32792606600981,15.677971805810424,10.340012098388897
103.0,72.85,261.40712067662844,3.5411745416284184,32.34436610402385,29.26449899349428,22.006528692685755,22.07398878430888,17.85341833384652,45.30005272957979,9.729833886843126,45.22033409734185,0.5105297805781555,44.81164213710677,47.03003295548719,24.322240340235656,4.92473644766433,12.617288202188497,34.94106442922116,36.74084428953782,22.610662731014276,36.57970148347773
104.0,75.5,203.28144162042275,19.495525117250953,35.175649300462496,9.43426216964251,40.94595986914445,21.949360355297223,19.367540579592212,30.47081722950758,62.75489408650482,1.1813787586537448,29.60714357772043,6.988757857341161,83.1062228176889,4.118450078791398,8.078639302166323,62.78597533330384,5.515130947736205,32.99246450988193,13.984666434963847,74.34979918516696
